location_id,month_end,line_item_key,amount
L02,2024-12-31,exp_dairy,-7506.47
L02,2024-12-31,exp_syrups,-2547.71
L02,2024-12-31,exp_food_ingredients,-5942.44
L02,2024-12-31,exp_packaging,-3073.17
L02,2024-12-31,exp_retail_cogs,-2087.52
L02,2024-12-31,exp_barista_wages,-16712.41
L02,2024-12-31,exp_shift_lead_wages,-5958.12
L02,2024-12-31,exp_store_manager_salary,-7373.31
L02,2024-12-31,exp_payroll_taxes,-3036.7
L02,2024-12-31,exp_employee_benefits,-2634.26
L02,2024-12-31,exp_overtime,-1361.62
L02,2024-12-31,exp_rent,-7884.42
L02,2024-12-31,exp_utilities,-1671.55
L02,2024-12-31,exp_property_insurance,-653.37
L02,2024-12-31,exp_cam,-933.1
L02,2024-12-31,exp_property_tax,-1175.45
L02,2024-12-31,exp_marketing,-1517.08
L02,2024-12-31,exp_pos_software,-563.26
L02,2024-12-31,exp_equipment_maintenance,-887.55
L02,2024-12-31,exp_cleaning,-724.63
L02,2024-12-31,exp_cc_fees,-1656.06
L02,2024-12-31,exp_office_supplies,-403.76
L02,2024-12-31,exp_waste_removal,-467.89
L02,2024-12-31,exp_corporate_overhead,-2624.09
L02,2024-12-31,exp_training,-549.61
L02,2024-12-31,exp_general_liability_ins,-519.72
L02,2024-12-31,exp_bank_fees,-199.91
L02,2024-12-31,exp_depreciation,-1526.95
L02,2024-12-31,exp_professional_fees,-592.59
L02,2025-01-31,rev_drip_coffee,15228.92
L02,2025-01-31,rev_espresso_drinks,22635.81
L02,2025-01-31,rev_cold_brew,9810.63
L02,2025-01-31,rev_specialty_seasonal,8725.69
L02,2025-01-31,rev_tea,3454.42
L02,2025-01-31,rev_pastries,5769.23
L02,2025-01-31,rev_sandwiches,6957.15
L02,2025-01-31,rev_breakfast,3999.75
L02,2025-01-31,rev_snacks,2255.13
L02,2025-01-31,rev_whole_bean,3224.38
L02,2025-01-31,rev_brew_equipment,1370.02
L02,2025-01-31,rev_merchandise,805.21
L02,2025-01-31,rev_gift_cards,1557.35
L02,2025-01-31,rev_catering,2177.56
L02,2025-01-31,rev_wholesale,1788.35
L02,2025-01-31,exp_coffee_beans,-9511.95
L02,2025-01-31,exp_dairy,-5826.08
L02,2025-01-31,exp_syrups,-1842.83
L02,2025-01-31,exp_food_ingredients,-4448.84
L02,2025-01-31,exp_packaging,-2292.68
L02,2025-01-31,exp_retail_cogs,-1404.98
L02,2025-01-31,exp_barista_wages,-16521.25
L02,2025-01-31,exp_shift_lead_wages,-4891.0
L02,2025-01-31,exp_store_manager_salary,-5866.63
L02,2025-01-31,exp_payroll_taxes,-2543.68
L02,2025-01-31,exp_employee_benefits,-2150.35
L02,2025-01-31,exp_overtime,-1378.54
L02,2025-01-31,exp_rent,-7920.35
L02,2025-01-31,exp_utilities,-1627.85
L02,2025-01-31,exp_property_insurance,-659.52
L02,2025-01-31,exp_cam,-969.99
L02,2025-01-31,exp_property_tax,-1135.36
L02,2025-01-31,exp_marketing,-1870.39
L02,2025-01-31,exp_pos_software,-619.88
L02,2025-01-31,exp_equipment_maintenance,-896.22
L02,2025-01-31,exp_cleaning,-712.09
L02,2025-01-31,exp_cc_fees,-2141.48
L02,2025-01-31,exp_office_supplies,-403.51
L02,2025-01-31,exp_waste_removal,-390.7
L02,2025-01-31,exp_corporate_overhead,-2662.17
L02,2025-01-31,exp_training,-496.68
L02,2025-01-31,exp_general_liability_ins,-411.22
L02,2025-01-31,exp_bank_fees,-241.08
L02,2025-01-31,exp_depreciation,-1569.55
L02,2025-01-31,exp_professional_fees,-736.48
L02,2025-02-28,rev_drip_coffee,13433.04
L02,2025-02-28,rev_espresso_drinks,19944.9
L02,2025-02-28,rev_cold_brew,9999.31
L02,2025-02-28,rev_specialty_seasonal,8924.81
L02,2025-02-28,rev_tea,3169.78
L02,2025-02-28,rev_pastries,6368.18
L02,2025-02-28,rev_sandwiches,6702.45
L02,2025-02-28,rev_breakfast,4287.34
L02,2025-02-28,rev_snacks,2001.87
L02,2025-02-28,rev_whole_bean,3136.55
L02,2025-02-28,rev_brew_equipment,1383.38
L02,2025-02-28,rev_merchandise,918.33
L02,2025-02-28,rev_gift_cards,1647.6
L02,2025-02-28,rev_catering,2000.07
L02,2025-02-28,rev_wholesale,1508.55
L02,2025-02-28,exp_coffee_beans,-8979.77
L02,2025-02-28,exp_dairy,-5655.93
L02,2025-02-28,exp_syrups,-1853.71
L02,2025-02-28,exp_food_ingredients,-4162.46
L02,2025-02-28,exp_packaging,-1914.13
L02,2025-02-28,exp_retail_cogs,-1636.04
L02,2025-02-28,exp_barista_wages,-16984.78
L02,2025-02-28,exp_shift_lead_wages,-5250.62
L02,2025-02-28,exp_store_manager_salary,-6285.54
L02,2025-02-28,exp_payroll_taxes,-2755.18
L02,2025-02-28,exp_employee_benefits,-2119.38
L02,2025-02-28,exp_overtime,-1217.01
L02,2025-02-28,exp_rent,-8056.36
L02,2025-02-28,exp_utilities,-1754.67
L02,2025-02-28,exp_property_insurance,-684.68
L02,2025-02-28,exp_cam,-928.9
L02,2025-02-28,exp_property_tax,-1156.62
L02,2025-02-28,exp_marketing,-1685.64
L02,2025-02-28,exp_pos_software,-743.08
L02,2025-02-28,exp_equipment_maintenance,-924.26
L02,2025-02-28,exp_cleaning,-765.78
L02,2025-02-28,exp_cc_fees,-1902.16
L02,2025-02-28,exp_office_supplies,-367.83
L02,2025-02-28,exp_waste_removal,-431.16
L02,2025-02-28,exp_corporate_overhead,-2502.96
L02,2025-02-28,exp_training,-538.67
L02,2025-02-28,exp_general_liability_ins,-471.21
L02,2025-02-28,exp_bank_fees,-208.94
L02,2025-02-28,exp_depreciation,-1614.49
L02,2025-02-28,exp_professional_fees,-659.5
L02,2025-03-31,rev_drip_coffee,14120.75
L02,2025-03-31,rev_espresso_drinks,20921.23
L02,2025-03-31,rev_cold_brew,11080.36
L02,2025-03-31,rev_specialty_seasonal,6791.09
L02,2025-03-31,rev_tea,3691.56
L02,2025-03-31,rev_pastries,7734.99
L02,2025-03-31,rev_sandwiches,7499.17
L02,2025-03-31,rev_breakfast,4041.24
L02,2025-03-31,rev_snacks,2340.45
L02,2025-03-31,rev_whole_bean,3471.36
L02,2025-03-31,rev_brew_equipment,1556.59
L02,2025-03-31,rev_merchandise,861.79
L02,2025-03-31,rev_gift_cards,1548.88
L02,2025-03-31,rev_catering,2306.06
L02,2025-03-31,rev_wholesale,2128.81
L02,2025-03-31,exp_coffee_beans,-9005.83
L02,2025-03-31,exp_dairy,-5927.3
L02,2025-03-31,exp_syrups,-1915.39
L02,2025-03-31,exp_food_ingredients,-4507.46
L02,2025-03-31,exp_packaging,-2232.0
L02,2025-03-31,exp_retail_cogs,-1589.73
L02,2025-03-31,exp_barista_wages,-16213.71
L02,2025-03-31,exp_shift_lead_wages,-5196.92
L02,2025-03-31,exp_store_manager_salary,-5951.33
L02,2025-03-31,exp_payroll_taxes,-2514.5
L02,2025-03-31,exp_employee_benefits,-2330.46
L02,2025-03-31,exp_overtime,-1329.63
L02,2025-03-31,exp_rent,-8262.88
L02,2025-03-31,exp_utilities,-1615.48
L02,2025-03-31,exp_property_insurance,-681.2
L02,2025-03-31,exp_cam,-950.27
L02,2025-03-31,exp_property_tax,-1122.32
L02,2025-03-31,exp_marketing,-1876.92
L02,2025-03-31,exp_pos_software,-638.39
L02,2025-03-31,exp_equipment_maintenance,-1172.0
L02,2025-03-31,exp_cleaning,-869.59
L02,2025-03-31,exp_cc_fees,-1432.84
L02,2025-03-31,exp_office_supplies,-442.54
L02,2025-03-31,exp_waste_removal,-388.04
L02,2025-03-31,exp_corporate_overhead,-2745.45
L02,2025-03-31,exp_training,-594.3
L02,2025-03-31,exp_general_liability_ins,-450.26
L02,2025-03-31,exp_bank_fees,-229.56
L02,2025-03-31,exp_depreciation,-1391.27
L02,2025-03-31,exp_professional_fees,-703.7
L02,2025-04-30,rev_drip_coffee,16153.72
L02,2025-04-30,rev_espresso_drinks,25169.64
L02,2025-04-30,rev_cold_brew,10784.53
L02,2025-04-30,rev_specialty_seasonal,6690.87
L02,2025-04-30,rev_tea,4045.25
L02,2025-04-30,rev_pastries,8699.37
L02,2025-04-30,rev_sandwiches,7989.54
L02,2025-04-30,rev_breakfast,4246.4
L02,2025-04-30,rev_snacks,2305.51
L02,2025-04-30,rev_whole_bean,3236.97
L02,2025-04-30,rev_brew_equipment,1455.35
L02,2025-04-30,rev_merchandise,1046.4
L02,2025-04-30,rev_gift_cards,1886.83
L02,2025-04-30,rev_catering,2376.63
L02,2025-04-30,rev_wholesale,2194.35
L02,2025-04-30,exp_coffee_beans,-11201.3
L02,2025-04-30,exp_dairy,-6228.51
L02,2025-04-30,exp_syrups,-2076.19
L02,2025-04-30,exp_food_ingredients,-5286.08
L02,2025-04-30,exp_packaging,-2385.78
L02,2025-04-30,exp_retail_cogs,-1720.12
L02,2025-04-30,exp_barista_wages,-16805.74
L02,2025-04-30,exp_shift_lead_wages,-5036.28
L02,2025-04-30,exp_store_manager_salary,-5742.59
L02,2025-04-30,exp_payroll_taxes,-2930.22
L02,2025-04-30,exp_employee_benefits,-2172.96
L02,2025-04-30,exp_overtime,-1542.12
L02,2025-04-30,exp_rent,-7949.34
L02,2025-04-30,exp_utilities,-1624.92
L02,2025-04-30,exp_property_insurance,-684.06
L02,2025-04-30,exp_cam,-966.28
L02,2025-04-30,exp_property_tax,-1147.43
L02,2025-04-30,exp_marketing,-1982.5
L02,2025-04-30,exp_pos_software,-526.83
L02,2025-04-30,exp_equipment_maintenance,-922.63
L02,2025-04-30,exp_cleaning,-650.95
L02,2025-04-30,exp_cc_fees,-1393.18
L02,2025-04-30,exp_office_supplies,-358.35
L02,2025-04-30,exp_waste_removal,-331.33
L02,2025-04-30,exp_corporate_overhead,-2169.68
L02,2025-04-30,exp_training,-512.62
L02,2025-04-30,exp_general_liability_ins,-458.48
L02,2025-04-30,exp_bank_fees,-227.45
L02,2025-04-30,exp_depreciation,-1449.37
L02,2025-04-30,exp_professional_fees,-726.33
L02,2025-05-31,rev_drip_coffee,17656.5
L02,2025-05-31,rev_espresso_drinks,26320.98
L02,2025-05-31,rev_cold_brew,11254.13
L02,2025-05-31,rev_specialty_seasonal,7293.93
L02,2025-05-31,rev_tea,4064.89
L02,2025-05-31,rev_pastries,8827.96
L02,2025-05-31,rev_sandwiches,7673.22
L02,2025-05-31,rev_breakfast,4583.84
L02,2025-05-31,rev_snacks,2468.9
L02,2025-05-31,rev_whole_bean,3680.62
L02,2025-05-31,rev_brew_equipment,1595.89
L02,2025-05-31,rev_merchandise,978.86
L02,2025-05-31,rev_gift_cards,1740.33
L02,2025-05-31,rev_catering,2282.15
L02,2025-05-31,rev_wholesale,2229.3
L02,2025-05-31,exp_coffee_beans,-11051.42
L02,2025-05-31,exp_dairy,-6182.57
L02,2025-05-31,exp_syrups,-2365.33
L02,2025-05-31,exp_food_ingredients,-5000.94
L02,2025-05-31,exp_packaging,-2336.02
L02,2025-05-31,exp_retail_cogs,-1886.45
L02,2025-05-31,exp_barista_wages,-16994.51
L02,2025-05-31,exp_shift_lead_wages,-5312.34
L02,2025-05-31,exp_store_manager_salary,-6462.15
L02,2025-05-31,exp_payroll_taxes,-3087.79
L02,2025-05-31,exp_employee_benefits,-2336.78
L02,2025-05-31,exp_overtime,-1237.75
L02,2025-05-31,exp_rent,-8214.24
L02,2025-05-31,exp_utilities,-1650.67
L02,2025-05-31,exp_property_insurance,-702.72
L02,2025-05-31,exp_cam,-937.58
L02,2025-05-31,exp_property_tax,-1094.73
L02,2025-05-31,exp_marketing,-1942.21
L02,2025-05-31,exp_pos_software,-771.5
L02,2025-05-31,exp_equipment_maintenance,-1145.65
L02,2025-05-31,exp_cleaning,-862.76
L02,2025-05-31,exp_cc_fees,-1543.64
L02,2025-05-31,exp_office_supplies,-386.51
L02,2025-05-31,exp_waste_removal,-396.29
L02,2025-05-31,exp_corporate_overhead,-2556.34
L02,2025-05-31,exp_training,-472.76
L02,2025-05-31,exp_general_liability_ins,-467.83
L02,2025-05-31,exp_bank_fees,-203.98
L02,2025-05-31,exp_depreciation,-1532.77
L02,2025-05-31,exp_professional_fees,-720.12
L02,2025-06-30,rev_drip_coffee,18157.75
L02,2025-06-30,rev_espresso_drinks,22948.22
L02,2025-06-30,rev_cold_brew,15804.34
L02,2025-06-30,rev_specialty_seasonal,7142.4
L02,2025-06-30,rev_tea,4455.24
L02,2025-06-30,rev_pastries,10188.57
L02,2025-06-30,rev_sandwiches,9167.78
L02,2025-06-30,rev_breakfast,4719.54
L02,2025-06-30,rev_snacks,2200.24
L02,2025-06-30,rev_whole_bean,3261.04
L02,2025-06-30,rev_brew_equipment,1910.25
L02,2025-06-30,rev_merchandise,1067.22
L02,2025-06-30,rev_gift_cards,1842.48
L02,2025-06-30,rev_catering,3049.47
L02,2025-06-30,rev_wholesale,2428.43
L02,2025-06-30,exp_coffee_beans,-11756.38
L02,2025-06-30,exp_dairy,-6790.95
L02,2025-06-30,exp_syrups,-2408.97
L02,2025-06-30,exp_food_ingredients,-5550.46
L02,2025-06-30,exp_packaging,-2894.67
L02,2025-06-30,exp_retail_cogs,-1954.9
L02,2025-06-30,exp_barista_wages,-18917.24
L02,2025-06-30,exp_shift_lead_wages,-6016.25
L02,2025-06-30,exp_store_manager_salary,-6187.41
L02,2025-06-30,exp_payroll_taxes,-3118.12
L02,2025-06-30,exp_employee_benefits,-2366.78
L02,2025-06-30,exp_overtime,-1168.93
L02,2025-06-30,exp_rent,-7779.98
L02,2025-06-30,exp_utilities,-1632.9
L02,2025-06-30,exp_property_insurance,-684.35
L02,2025-06-30,exp_cam,-939.73
L02,2025-06-30,exp_property_tax,-1150.18
L02,2025-06-30,exp_marketing,-2241.04
L02,2025-06-30,exp_pos_software,-563.93
L02,2025-06-30,exp_equipment_maintenance,-986.97
L02,2025-06-30,exp_cleaning,-751.44
L02,2025-06-30,exp_cc_fees,-1592.37
L02,2025-06-30,exp_office_supplies,-355.21
L02,2025-06-30,exp_waste_removal,-358.79
L02,2025-06-30,exp_corporate_overhead,-2852.77
L02,2025-06-30,exp_training,-504.8
L02,2025-06-30,exp_general_liability_ins,-601.63
L02,2025-06-30,exp_bank_fees,-218.06
L02,2025-06-30,exp_depreciation,-1550.98
L02,2025-06-30,exp_professional_fees,-663.18
L02,2025-07-31,rev_drip_coffee,18195.32
L02,2025-07-31,rev_espresso_drinks,25182.56
L02,2025-07-31,rev_cold_brew,16801.19
L02,2025-07-31,rev_specialty_seasonal,7997.66
L02,2025-07-31,rev_tea,4008.67
L02,2025-07-31,rev_pastries,9464.73
L02,2025-07-31,rev_sandwiches,8256.17
L02,2025-07-31,rev_breakfast,6106.42
L02,2025-07-31,rev_snacks,2872.5
L02,2025-07-31,rev_whole_bean,4381.69
L02,2025-07-31,rev_brew_equipment,1733.56
L02,2025-07-31,rev_merchandise,1155.63
L02,2025-07-31,rev_gift_cards,1799.95
L02,2025-07-31,rev_catering,2668.49
L02,2025-07-31,rev_wholesale,2302.44
L02,2025-07-31,exp_coffee_beans,-13012.63
L02,2025-07-31,exp_dairy,-7155.21
L02,2025-07-31,exp_syrups,-2662.21
L02,2025-07-31,exp_food_ingredients,-5815.65
L02,2025-07-31,exp_packaging,-2975.97
L02,2025-07-31,exp_retail_cogs,-1959.94
L02,2025-07-31,exp_barista_wages,-21005.23
L02,2025-07-31,exp_shift_lead_wages,-5531.3
L02,2025-07-31,exp_store_manager_salary,-6433.53
L02,2025-07-31,exp_payroll_taxes,-2803.54
L02,2025-07-31,exp_employee_benefits,-2783.16
L02,2025-07-31,exp_overtime,-1463.84
L02,2025-07-31,exp_rent,-8071.55
L02,2025-07-31,exp_utilities,-1708.48
L02,2025-07-31,exp_property_insurance,-686.47
L02,2025-07-31,exp_cam,-974.47
L02,2025-07-31,exp_property_tax,-1110.48
L02,2025-07-31,exp_marketing,-1825.43
L02,2025-07-31,exp_pos_software,-616.03
L02,2025-07-31,exp_equipment_maintenance,-794.35
L02,2025-07-31,exp_cleaning,-806.57
L02,2025-07-31,exp_cc_fees,-1672.45
L02,2025-07-31,exp_office_supplies,-380.4
L02,2025-07-31,exp_waste_removal,-527.92
L02,2025-07-31,exp_corporate_overhead,-2411.94
L02,2025-07-31,exp_training,-518.91
L02,2025-07-31,exp_general_liability_ins,-505.99
L02,2025-07-31,exp_bank_fees,-240.37
L02,2025-07-31,exp_depreciation,-1326.69
L02,2025-07-31,exp_professional_fees,-624.67
L02,2025-08-31,rev_drip_coffee,18922.72
L02,2025-08-31,rev_espresso_drinks,26033.66
L02,2025-08-31,rev_cold_brew,13315.0
L02,2025-08-31,rev_specialty_seasonal,6728.82
L02,2025-08-31,rev_tea,4582.38
L02,2025-08-31,rev_pastries,9438.74
L02,2025-08-31,rev_sandwiches,7796.18
L02,2025-08-31,rev_breakfast,4866.07
L02,2025-08-31,rev_snacks,2770.41
L02,2025-08-31,rev_whole_bean,3949.62
L02,2025-08-31,rev_brew_equipment,1501.51
L02,2025-08-31,rev_merchandise,1010.07
L02,2025-08-31,rev_gift_cards,1967.24
L02,2025-08-31,rev_catering,2626.01
L02,2025-08-31,rev_wholesale,2264.94
L02,2025-08-31,exp_coffee_beans,-10823.39
L02,2025-08-31,exp_dairy,-6889.86
L02,2025-08-31,exp_syrups,-2511.67
L02,2025-08-31,exp_food_ingredients,-5521.32
L02,2025-08-31,exp_packaging,-2650.69
L02,2025-08-31,exp_retail_cogs,-1871.26
L02,2025-08-31,exp_barista_wages,-17065.61
L02,2025-08-31,exp_shift_lead_wages,-5547.52
L02,2025-08-31,exp_store_manager_salary,-7093.4
L02,2025-08-31,exp_payroll_taxes,-2935.24
L02,2025-08-31,exp_employee_benefits,-2260.34
L02,2025-08-31,exp_overtime,-1324.17
L02,2025-08-31,exp_rent,-8158.49
L02,2025-08-31,exp_utilities,-1654.39
L02,2025-08-31,exp_property_insurance,-683.73
L02,2025-08-31,exp_cam,-947.4
L02,2025-08-31,exp_property_tax,-1166.33
L02,2025-08-31,exp_marketing,-2142.14
L02,2025-08-31,exp_pos_software,-710.22
L02,2025-08-31,exp_equipment_maintenance,-897.23
L02,2025-08-31,exp_cleaning,-663.35
L02,2025-08-31,exp_cc_fees,-1705.9
L02,2025-08-31,exp_office_supplies,-338.22
L02,2025-08-31,exp_waste_removal,-378.51
L02,2025-08-31,exp_corporate_overhead,-2389.83
L02,2025-08-31,exp_training,-516.02
L02,2025-08-31,exp_general_liability_ins,-466.46
L02,2025-08-31,exp_bank_fees,-211.86
L02,2025-08-31,exp_depreciation,-1572.13
L02,2025-08-31,exp_professional_fees,-680.02
L02,2025-09-30,rev_drip_coffee,19377.41
L02,2025-09-30,rev_espresso_drinks,23750.17
L02,2025-09-30,rev_cold_brew,10680.53
L02,2025-09-30,rev_specialty_seasonal,6919.88
L02,2025-09-30,rev_tea,3871.36
L02,2025-09-30,rev_pastries,8774.9
L02,2025-09-30,rev_sandwiches,8977.64
L02,2025-09-30,rev_breakfast,4265.18
L02,2025-09-30,rev_snacks,2742.56
L02,2025-09-30,rev_whole_bean,3516.28
L02,2025-09-30,rev_brew_equipment,1365.71
L02,2025-09-30,rev_merchandise,1066.08
L02,2025-09-30,rev_gift_cards,1966.22
L02,2025-09-30,rev_catering,2286.31
L02,2025-09-30,rev_wholesale,2006.9
L02,2025-09-30,exp_coffee_beans,-9771.12
L02,2025-09-30,exp_dairy,-5881.64
L02,2025-09-30,exp_syrups,-2324.19
L02,2025-09-30,exp_food_ingredients,-4881.55
L02,2025-09-30,exp_packaging,-2305.61
L02,2025-09-30,exp_retail_cogs,-1763.53
L02,2025-09-30,exp_barista_wages,-16774.54
L02,2025-09-30,exp_shift_lead_wages,-5218.85
L02,2025-09-30,exp_store_manager_salary,-6638.99
L02,2025-09-30,exp_payroll_taxes,-2651.05
L02,2025-09-30,exp_employee_benefits,-2176.64
L02,2025-09-30,exp_overtime,-1327.4
L02,2025-09-30,exp_rent,-8283.39
L02,2025-09-30,exp_utilities,-1708.12
L02,2025-09-30,exp_property_insurance,-668.15
L02,2025-09-30,exp_cam,-955.18
L02,2025-09-30,exp_property_tax,-1127.98
L02,2025-09-30,exp_marketing,-2217.65
L02,2025-09-30,exp_pos_software,-572.67
L02,2025-09-30,exp_equipment_maintenance,-1121.16
L02,2025-09-30,exp_cleaning,-681.37
L02,2025-09-30,exp_cc_fees,-2064.99
L02,2025-09-30,exp_office_supplies,-375.15
L02,2025-09-30,exp_waste_removal,-383.73
L02,2025-09-30,exp_corporate_overhead,-2369.69
L02,2025-09-30,exp_training,-584.04
L02,2025-09-30,exp_general_liability_ins,-552.69
L02,2025-09-30,exp_bank_fees,-217.23
L02,2025-09-30,exp_depreciation,-1412.68
L02,2025-09-30,exp_professional_fees,-717.3
L02,2025-10-31,rev_drip_coffee,16028.26
L02,2025-10-31,rev_espresso_drinks,20594.08
L02,2025-10-31,rev_cold_brew,10022.67
L02,2025-10-31,rev_specialty_seasonal,6909.52
L02,2025-10-31,rev_tea,4080.78
L02,2025-10-31,rev_pastries,9388.11
L02,2025-10-31,rev_sandwiches,8018.35
L02,2025-10-31,rev_breakfast,4587.92
L02,2025-10-31,rev_snacks,2666.6
L02,2025-10-31,rev_whole_bean,3210.1
L02,2025-10-31,rev_brew_equipment,1512.64
L02,2025-10-31,rev_merchandise,919.57
L02,2025-10-31,rev_gift_cards,1575.34
L02,2025-10-31,rev_catering,2470.72
L02,2025-10-31,rev_wholesale,1998.18
L02,2025-10-31,exp_coffee_beans,-10844.42
L02,2025-10-31,exp_dairy,-6321.65
L02,2025-10-31,exp_syrups,-2191.43
L02,2025-10-31,exp_food_ingredients,-5036.48
L02,2025-10-31,exp_packaging,-2387.97
L02,2025-10-31,exp_retail_cogs,-1744.63
L02,2025-10-31,exp_barista_wages,-16407.86
L02,2025-10-31,exp_shift_lead_wages,-5438.33
L02,2025-10-31,exp_store_manager_salary,-6550.08
L02,2025-10-31,exp_payroll_taxes,-2709.59
L02,2025-10-31,exp_employee_benefits,-2287.23
L02,2025-10-31,exp_overtime,-1254.18
L02,2025-10-31,exp_rent,-8040.28
L02,2025-10-31,exp_utilities,-1629.34
L02,2025-10-31,exp_property_insurance,-694.3
L02,2025-10-31,exp_cam,-957.58
L02,2025-10-31,exp_property_tax,-1158.27
L02,2025-10-31,exp_marketing,-2245.02
L02,2025-10-31,exp_pos_software,-633.68
L02,2025-10-31,exp_equipment_maintenance,-1289.74
L02,2025-10-31,exp_cleaning,-712.65
L02,2025-10-31,exp_cc_fees,-1762.79
L02,2025-10-31,exp_office_supplies,-340.11
L02,2025-10-31,exp_waste_removal,-443.03
L02,2025-10-31,exp_corporate_overhead,-2709.19
L02,2025-10-31,exp_training,-535.55
L02,2025-10-31,exp_general_liability_ins,-588.9
L02,2025-10-31,exp_bank_fees,-224.0
L02,2025-10-31,exp_depreciation,-1444.44
L02,2025-10-31,exp_professional_fees,-606.13
L02,2025-11-30,rev_drip_coffee,17703.42
L02,2025-11-30,rev_espresso_drinks,24542.83
L02,2025-11-30,rev_cold_brew,11014.11
L02,2025-11-30,rev_specialty_seasonal,9960.82
L02,2025-11-30,rev_tea,4875.2
L02,2025-11-30,rev_pastries,8789.19
L02,2025-11-30,rev_sandwiches,7201.35
L02,2025-11-30,rev_breakfast,4573.08
L02,2025-11-30,rev_snacks,2705.95
L02,2025-11-30,rev_whole_bean,3822.42
L02,2025-11-30,rev_brew_equipment,1727.33
L02,2025-11-30,rev_merchandise,1120.79
L02,2025-11-30,rev_gift_cards,1792.68
L02,2025-11-30,rev_catering,2669.81
L02,2025-11-30,rev_wholesale,1977.44
L02,2025-11-30,exp_coffee_beans,-10971.87
L02,2025-11-30,exp_dairy,-6340.96
L02,2025-11-30,exp_syrups,-2199.43
L02,2025-11-30,exp_food_ingredients,-5573.71
L02,2025-11-30,exp_packaging,-2673.51
L02,2025-11-30,exp_retail_cogs,-1936.24
L02,2025-11-30,exp_barista_wages,-17845.47
L02,2025-11-30,exp_shift_lead_wages,-5778.67
L02,2025-11-30,exp_store_manager_salary,-5844.81
L02,2025-11-30,exp_payroll_taxes,-3081.4
L02,2025-11-30,exp_employee_benefits,-2391.43
L02,2025-11-30,exp_overtime,-1403.04
L02,2025-11-30,exp_rent,-8187.61
L02,2025-11-30,exp_utilities,-1633.93
L02,2025-11-30,exp_property_insurance,-656.87
L02,2025-11-30,exp_cam,-924.25
L02,2025-11-30,exp_property_tax,-1158.9
L02,2025-11-30,exp_marketing,-2004.6
L02,2025-11-30,exp_pos_software,-557.55
L02,2025-11-30,exp_equipment_maintenance,-892.59
L02,2025-11-30,exp_cleaning,-676.5
L02,2025-11-30,exp_cc_fees,-1657.51
L02,2025-11-30,exp_office_supplies,-305.96
L02,2025-11-30,exp_waste_removal,-366.39
L02,2025-11-30,exp_corporate_overhead,-2294.78
L02,2025-11-30,exp_training,-546.4
L02,2025-11-30,exp_general_liability_ins,-441.02
L02,2025-11-30,exp_bank_fees,-216.24
L02,2025-11-30,exp_depreciation,-1555.27
L02,2025-11-30,exp_professional_fees,-579.94
L02,2025-12-31,rev_drip_coffee,19030.87
L02,2025-12-31,rev_espresso_drinks,30322.28
L02,2025-12-31,rev_cold_brew,12640.62
L02,2025-12-31,rev_specialty_seasonal,11446.68
L02,2025-12-31,rev_tea,4959.68
L02,2025-12-31,rev_pastries,9893.86
L02,2025-12-31,rev_sandwiches,10021.77
L02,2025-12-31,rev_breakfast,5659.27
L02,2025-12-31,rev_snacks,2985.2
L02,2025-12-31,rev_whole_bean,4295.75
L02,2025-12-31,rev_brew_equipment,1916.22
L02,2025-12-31,rev_merchandise,1299.15
L02,2025-12-31,rev_gift_cards,2041.56
L02,2025-12-31,rev_catering,2945.61
L02,2025-12-31,rev_wholesale,2390.3
L02,2025-12-31,exp_coffee_beans,-13240.74
L02,2025-12-31,exp_dairy,-7122.6
L02,2025-12-31,exp_syrups,-2775.82
L02,2025-12-31,exp_food_ingredients,-6117.52
L02,2025-12-31,exp_packaging,-2727.31
L02,2025-12-31,exp_retail_cogs,-2211.38
L02,2025-12-31,exp_barista_wages,-21476.33
L02,2025-12-31,exp_shift_lead_wages,-6226.15
L02,2025-12-31,exp_store_manager_salary,-7547.06
L02,2025-12-31,exp_payroll_taxes,-3132.31
L02,2025-12-31,exp_employee_benefits,-2266.12
L02,2025-12-31,exp_overtime,-1279.17
L02,2025-12-31,exp_rent,-8167.3
L02,2025-12-31,exp_utilities,-1647.11
L02,2025-12-31,exp_property_insurance,-664.77
L02,2025-12-31,exp_cam,-936.42
L02,2025-12-31,exp_property_tax,-1160.06
L02,2025-12-31,exp_marketing,-1602.77
L02,2025-12-31,exp_pos_software,-616.91
L02,2025-12-31,exp_equipment_maintenance,-1139.12
L02,2025-12-31,exp_cleaning,-650.83
L02,2025-12-31,exp_cc_fees,-1868.43
L02,2025-12-31,exp_office_supplies,-337.03
L02,2025-12-31,exp_waste_removal,-450.44
L02,2025-12-31,exp_corporate_overhead,-2774.62
L02,2025-12-31,exp_training,-581.88
L02,2025-12-31,exp_general_liability_ins,-545.51
L02,2025-12-31,exp_bank_fees,-193.58
L02,2025-12-31,exp_depreciation,-1563.02
L02,2025-12-31,exp_professional_fees,-609.88
L03,2023-01-31,rev_drip_coffee,12565.28
L03,2023-01-31,rev_espresso_drinks,18521.6
L03,2023-01-31,rev_cold_brew,8544.79
L03,2023-01-31,rev_specialty_seasonal,7117.53
L03,2023-01-31,rev_tea,2574.97
L03,2023-01-31,rev_pastries,6902.95
L03,2023-01-31,rev_sandwiches,5945.4
L03,2023-01-31,rev_breakfast,3801.1
L03,2023-01-31,rev_snacks,1945.78
L03,2023-01-31,rev_whole_bean,2336.12
